,rcid,session,date,unres,me,nu,di,hr,co,ec
445,1001,22,12/7/1967,R/22/2328B,0,0,0,0,0,0
446,1002,22,12/7/1967,R/22/2338A,0,0,0,1,0,0
447,1003,22,12/7/1967,R/22/2338B,0,0,0,1,0,0
448,1004,22,12/7/1967,R/22/2338C,0,0,0,1,0,0
449,1005,22,12/7/1967,R/22/2338D,0,0,0,1,0,0
450,1006,22,12/1/1967,R/22/2344,0,1,1,0,0,0
451,1007,22,12/1/1967,R/22/2348,0,0,0,0,1,0
452,1008,22,12/1/1967,R/22/2350,0,0,0,0,1,0
453,1009,22,12/1/1967,R/22/2353,0,0,0,0,1,0
454,1010,22,12/1/1967,R/22/2356,0,0,0,0,1,0
455,1011,22,12/1/1967,R/22/2357A,0,0,0,0,1,0
456,1012,22,12/1/1967,R/22/2357B,0,0,0,0,1,0
457,1013,22,12/1/1967,R/22/2359,0,0,0,0,0,0
458,1014,22,6/3/1968,NA,0,1,1,0,0,0
459,1015,22,6/3/1968,NA,0,0,0,0,0,0
460,1066,24,9/1/1969,NA,0,0,0,0,0,0
461,1067,24,10/2/1969,R/24/2498,0,0,0,0,0,0
462,1068,24,11/2/1969,R/24/2500A,0,0,0,0,0,0
463,1069,24,11/2/1969,R/24/2500B,0,0,0,0,0,0
464,1070,24,11/3/1969,R/24/2504A,0,0,0,0,1,0
465,1071,24,11/3/1969,R/24/2504B,0,0,0,0,1,0
466,1072,24,11/3/1969,R/24/2504C,0,0,0,0,1,0
467,1073,24,11/4/1969,R/24/2506,0,0,0,0,1,0
468,1074,24,11/5/1969,R/24/2507,0,0,0,0,1,0
469,1075,24,11/5/1969,R/24/2508,0,0,0,0,1,0
470,1076,24,11/5/1969,R/24/2511,0,0,0,0,0,1
471,1077,24,11/2/1969,R/24/2516,0,0,0,0,0,0
472,1078,24,12/3/1969,R/24/2517,0,0,0,0,0,0
473,1079,24,12/6/1969,R/24/2521,0,0,0,0,1,0
474,1080,24,12/5/1969,R/24/2535A,1,0,0,0,1,0
475,1081,24,12/5/1969,R/24/2535B,1,0,0,0,1,0
476,1082,24,12/5/1969,R/24/2535C,1,0,0,1,0,0
477,1083,24,12/6/1969,R/24/2546,1,0,0,1,1,0
478,1084,24,12/6/1969,R/24/2547,0,0,0,0,1,0
479,1085,24,12/6/1969,R/24/2545,0,0,0,1,0,0
480,1086,24,12/7/1969,R/24/2559,0,0,0,0,1,0
481,1087,24,12/7/1969,R/24/2558,0,0,0,0,1,0
482,1088,24,12/7/1969,NA,0,0,0,0,1,0
483,1089,24,12/7/1969,NA,0,0,0,0,1,0
484,1090,24,12/7/1969,NA,0,0,0,0,1,0
485,1091,24,12/7/1969,NA,0,0,0,0,0,0
486,1092,24,12/3/1969,R/24/2580,0,0,0,0,0,0
487,1093,24,12/3/1969,NA,0,0,0,0,0,1
488,1094,24,12/3/1969,NA,0,0,0,1,0,0
489,1095,24,12/3/1969,NA,0,0,0,0,1,0
490,1096,24,12/3/1969,R/24/2587,0,0,0,1,0,0
491,1097,24,12/4/1969,R/24/2594,0,0,0,1,0,0
492,1098,24,12/4/1969,R/24/2595,0,0,0,1,0,0
493,1099,24,12/4/1969,R/24/2591,0,0,0,0,1,0
494,1100,24,12/4/1969,R/24/2592,0,0,0,0,1,0
495,1101,24,12/4/1969,R/24/2593,0,0,0,0,1,0
496,1102,24,12/4/1969,R/24/2590,0,0,0,0,1,0
497,1103,24,12/4/1969,NA,0,0,1,0,0,0
498,1104,24,12/4/1969,R/24/2603,0,0,1,0,0,0
499,1105,24,12/4/1969,NA,0,1,0,0,0,0
500,1106,24,12/4/1969,NA,0,1,0,0,0,0
501,1107,24,12/5/1969,NA,0,0,0,0,0,0
502,1108,24,12/5/1969,NA,0,0,0,0,0,0
503,1109,24,12/5/1969,NA,0,0,0,0,0,0
504,1177,26,9/6/1971,R/26/2752,0,0,0,0,0,0
505,1178,26,9/6/1971,R/26/2753,0,0,0,0,0,0
506,1179,26,9/2/1971,NA,0,0,0,0,0,0
507,1180,26,9/2/1971,NA,0,0,0,0,1,0
508,1181,26,9/3/1971,NA,0,0,0,0,1,0
509,1182,26,10/3/1971,R/26/2754A,0,0,0,0,0,0
510,1183,26,10/3/1971,R/26/2754B,0,0,0,0,0,0
511,1184,26,10/7/1971,R/26/2758A,0,0,0,0,0,0
512,1185,26,10/7/1971,R/26/2758B,0,0,0,0,0,0
513,1186,26,10/7/1971,R/26/2758C,0,0,0,0,0,0
514,1187,26,10/7/1971,R/26/2758D,0,0,0,0,0,0
515,1188,26,10/7/1971,R/26/2758E,0,0,0,0,0,0
516,1189,26,10/7/1971,R/26/2758F,0,0,0,0,0,0
517,1190,26,10/7/1971,R/26/2758G,0,0,0,0,0,0
518,1191,26,11/3/1971,R/26/2762,0,0,0,0,0,0
519,1192,26,11/4/1971,R/26/2764,0,0,0,1,0,0
520,1193,26,11/4/1971,R/26/2765A,0,0,0,0,1,0
521,1194,26,11/3/1971,R/26/2765B,0,0,0,0,1,0
522,1195,26,11/3/1971,R/26/2771,0,0,0,0,0,0
523,1196,26,11/3/1971,R/26/2770,0,0,0,1,0,0
524,1197,26,11/3/1971,R/26/2776,0,0,0,0,0,0
525,1198,26,11/3/1971,R/26/2775A,0,0,0,1,0,0
526,1199,26,11/3/1971,R/26/2775B,0,0,0,1,0,0
527,1200,26,11/3/1971,R/26/2775C,0,0,0,1,0,0
528,1201,26,11/3/1971,R/26/2775D,0,0,0,1,0,0
529,1202,26,11/3/1971,R/26/2775E,0,0,0,1,0,0
530,1203,26,11/3/1971,R/26/2775F,0,0,0,1,0,0
531,1204,26,11/3/1971,R/26/2775G,0,0,0,1,0,0
532,1205,26,11/3/1971,R/26/2775H,0,0,1,1,0,0
533,1206,26,11/3/1971,R/26/2774,0,0,0,0,0,0
534,1207,26,12/5/1971,R/26/2792A,1,0,0,0,1,0
535,1208,26,12/5/1971,R/26/2792B,1,0,0,0,0,0
536,1209,26,12/5/1971,R/26/2792C,1,0,0,0,0,0
537,1210,26,12/5/1971,R/26/2784A,0,0,0,1,0,0
538,1211,26,12/5/1971,R/26/2784B,0,0,0,1,0,0
539,1212,26,12/5/1971,R/26/2784C,0,0,0,1,1,0
540,1213,26,12/5/1971,R/26/2784D,0,0,0,1,0,0
541,1214,26,12/5/1971,R/26/2784E,0,0,0,1,0,0
542,1215,26,12/5/1971,R/26/2784F,0,0,1,0,0,0
543,1216,26,12/5/1971,R/26/2783A,0,0,0,1,0,0
544,1217,26,12/5/1971,R/26/2783B,0,0,0,1,1,0
545,1218,26,12/5/1971,R/26/2783C,0,0,0,1,0,0
546,1219,26,12/5/1971,R/26/2783D,0,0,0,1,0,0
547,1220,26,12/5/1971,R/26/2783E,0,0,0,1,0,0
548,1221,26,12/5/1971,R/26/2786A,0,0,0,1,1,0
549,1222,26,12/5/1971,R/26/2786B,0,0,0,1,0,0
550,1223,26,12/5/1971,R/26/2786C,0,0,0,1,0,0
551,1224,26,12/5/1971,R/26/2787A,1,0,0,0,1,0
552,1225,26,12/5/1971,R/26/2787B,1,0,0,0,1,0
553,1226,26,12/5/1971,R/26/2787C,0,0,0,0,1,0
554,1227,26,12/6/1971,R/26/2790,0,0,0,0,0,0
555,1228,26,12/1/1971,R/26/2794,0,0,0,0,0,0
556,1229,26,12/2/1971,R/26/2795,0,0,0,0,1,0
557,1230,26,12/2/1971,R/26/2796,0,0,0,0,1,0
558,1231,26,12/5/1971,R/26/2799A,1,0,0,0,0,0
559,1232,26,12/5/1971,R/26/2799B,1,0,0,0,0,0
560,1233,26,12/5/1971,R/26/2799C,1,0,0,0,0,0
561,1234,26,12/5/1971,R/26/2799D,1,0,0,0,0,0
562,1235,26,12/5/1971,R/26/2799E,0,0,0,0,0,0
563,1236,26,12/5/1971,R/26/2799F,1,0,0,0,0,0
564,1237,26,12/5/1971,R/26/2799G,1,0,0,0,0,0
565,1238,26,12/5/1971,R/26/2799H,1,0,0,0,0,0
566,1239,26,12/5/1971,R/26/2799I,1,0,0,0,0,0
567,1240,26,12/5/1971,R/26/2799J,1,0,0,0,0,0
568,1241,26,12/6/1971,R/26/2813A,0,0,0,0,0,1
569,1242,26,12/6/1971,R/26/2813B,0,0,0,0,0,1
570,1243,26,12/6/1971,R/26/2813C,0,1,0,0,0,1
571,1244,26,12/6/1971,R/26/2813D,0,0,0,0,0,1
572,1245,26,12/6/1971,R/26/2814,0,0,0,0,0,1
573,1246,26,12/6/1971,R/26/2816A,0,0,0,0,0,1
574,1247,26,12/6/1971,R/26/2816B,0,0,0,0,0,1
575,1248,26,12/6/1971,R/26/2816C,0,0,0,0,0,1
576,1249,26,12/6/1971,R/26/2816D,0,0,0,0,0,1
577,1250,26,12/1/1971,R/26/2825A,0,0,1,0,0,0
578,1251,26,12/1/1971,R/26/2825B,0,0,1,0,0,0
579,1252,26,12/1/1971,R/26/2832A,0,0,0,0,0,0
580,1253,26,12/1/1971,R/26/2832B,0,0,0,0,0,0
581,1254,26,12/1/1971,R/26/2832C,0,0,0,0,0,0
582,1255,26,12/1/1971,R/26/2828A,0,1,1,0,0,0
583,1256,26,12/1/1971,R/26/2828B,0,1,1,0,0,0
584,1257,26,12/1/1971,R/26/2828C,0,1,1,0,0,0
585,1258,26,12/1/1971,R/26/2828D,0,1,1,0,0,0
586,1259,26,12/1/1971,R/26/2828E,0,1,1,0,0,0
587,1260,26,12/1/1971,R/26/2827A,0,0,1,0,0,0
588,1261,26,12/1/1971,R/26/2827B,0,0,1,0,0,0
589,1262,26,12/1/1971,R/26/2827C,0,0,1,0,0,0
590,1263,26,12/3/1971,R/26/2841A,0,0,0,0,0,0
591,1264,26,12/3/1971,R/26/2841B,0,0,0,0,0,0
592,1265,26,12/5/1971,R/26/2862A,0,0,0,0,0,0
593,1266,26,12/5/1971,R/26/2862B,0,0,0,0,0,0
594,1267,26,12/5/1971,R/26/2851,1,0,0,1,1,0
595,1268,26,12/5/1971,R/26/2850A,0,0,0,0,0,0
596,1269,26,12/5/1971,R/26/2850B,0,0,0,0,0,0
597,1270,26,12/5/1971,R/26/2850C,0,0,0,0,0,0
598,1271,26,12/5/1971,R/26/2850D,0,0,0,0,0,0
599,1272,26,12/5/1971,R/26/2847,0,0,0,0,0,1
600,1273,26,12/5/1971,R/26/2857,0,0,0,0,0,0
601,1274,26,12/5/1971,R/26/2868,0,0,0,0,0,0
602,1275,26,12/5/1971,R/26/2873A,0,0,0,0,1,0
603,1276,26,12/5/1971,R/26/2874,0,0,0,0,1,0
604,1277,26,12/5/1971,R/26/2879,0,0,0,0,1,0
605,1278,26,12/5/1971,R/26/2873B,0,0,0,0,1,0
606,1279,26,12/5/1971,R/26/2878,0,0,0,0,1,0
607,1280,26,12/5/1971,R/26/2871,0,0,0,0,0,0
608,1281,26,12/5/1971,R/26/2872,0,0,0,0,0,0
609,1282,26,12/5/1971,R/26/2877,0,0,0,0,1,0
610,1283,26,12/5/1971,R/26/2875,0,0,0,0,0,0
611,1284,26,12/5/1971,R/26/2865,0,0,0,0,0,0
612,1285,26,12/5/1971,R/26/2867,0,0,0,0,1,0
613,1286,26,12/6/1971,R/26/2880,0,0,0,0,0,0
614,1287,26,12/6/1971,R/26/2881A,0,0,0,0,0,0
615,1288,26,12/6/1971,R/26/2881B,0,0,0,0,0,0
616,1289,26,12/7/1971,R/26/2889,0,0,0,0,0,0
617,1290,26,12/7/1971,R/26/2890,0,0,0,0,0,0
618,1291,26,12/7/1971,R/26/2891,0,0,0,0,0,0
619,1292,26,12/7/1971,R/26/2892,0,0,0,0,0,0
620,1293,26,12/7/1971,R/26/2893,0,0,0,0,0,0
621,1294,26,12/7/1971,R/26/2894,0,0,0,0,0,0
622,1295,26,12/7/1971,R/26/2895,0,0,0,0,0,0
623,1296,26,12/7/1971,R/26/2896,0,0,0,0,0,0
624,1297,26,12/7/1971,R/26/2897,0,0,0,0,0,0
625,1298,26,12/7/1971,R/26/2899A,0,0,0,0,0,0
626,1299,26,12/7/1971,R/26/2899B,0,0,0,0,0,0
627,1300,26,12/7/1971,R/26/2899C,0,0,0,0,0,0
628,1301,26,12/7/1971,R/26/2900,0,0,0,0,0,0
629,1302,26,12/7/1971,R/26/2901,0,0,0,0,0,0
630,1412,28,12/2/1973,R/28/3184A,0,0,1,0,0,0
631,1413,28,12/2/1973,R/28/3184B,0,1,1,0,0,0
632,1414,28,12/2/1973,R/28/3184C,0,0,1,0,0,0
633,1415,28,12/4/1973,R/28/3079,0,1,1,0,0,0
634,1416,28,12/4/1973,R/28/3080,0,0,0,0,0,0
635,1417,28,12/4/1973,R/28/3077,0,0,1,0,0,0
636,1418,28,12/4/1973,R/28/3078A,0,1,1,0,0,0
637,1419,28,12/4/1973,R/28/3078B,0,1,1,0,0,0
638,1420,28,12/5/1973,R/28/3154A,0,1,0,0,0,0
